activity volunteer_id domain signal var axis var_avg
STANDING 30 f BodyAccJerk std Y -0.960442360508475
STANDING 30 f BodyAccJerk std Z -0.973954338305085
STANDING 30 f BodyGyro mean X -0.915742855084746
STANDING 30 f BodyGyro mean Y -0.945628836949153
STANDING 30 f BodyGyro mean Z -0.937798124576271
STANDING 30 f BodyGyro std X -0.911718163220339
STANDING 30 f BodyGyro std Y -0.939469774067797
STANDING 30 f BodyGyro std Z -0.935176884915254
STANDING 30 t BodyAcc mean X 0.277112699152542
STANDING 30 t BodyAcc mean Y -0.0170163887813559
STANDING 30 t BodyAcc mean Z -0.108756209835593
STANDING 30 t BodyAcc std X -0.977559426949153
STANDING 30 t BodyAcc std Y -0.891654527118644
STANDING 30 t BodyAcc std Z -0.912850596949152
STANDING 30 t BodyAccJerk mean X 0.0752414472033898
STANDING 30 t BodyAccJerk mean Y 0.0120860416340678
STANDING 30 t BodyAccJerk mean Z 0.00190841458130508
STANDING 30 t BodyAccJerk std X -0.968430745254237
STANDING 30 t BodyAccJerk std Y -0.957318881355932
STANDING 30 t BodyAccJerk std Z -0.968897316101695
STANDING 30 t BodyGyro mean X -0.027613853538983
STANDING 30 t BodyGyro mean Y -0.0670334379830509
STANDING 30 t BodyGyro mean Z 0.0802514754237288
STANDING 30 t BodyGyro std X -0.911408517966102
STANDING 30 t BodyGyro std Y -0.94070541220339
STANDING 30 t BodyGyro std Z -0.93083468440678
STANDING 30 t BodyGyroJerk mean X -0.0997160228220339
STANDING 30 t BodyGyroJerk mean Y -0.0437759700423729
STANDING 30 t BodyGyroJerk mean Z -0.0520307176474576
STANDING 30 t BodyGyroJerk std X -0.960119074237288
STANDING 30 t BodyGyroJerk std Y -0.968135006271186
STANDING 30 t BodyGyroJerk std Z -0.970845670677966
STANDING 30 t GravityAcc mean X 0.968556705084746
STANDING 30 t GravityAcc mean Y -0.100296804186441
STANDING 30 t GravityAcc mean Z 0.0243044362542373
STANDING 30 t GravityAcc std X -0.996420919152542
STANDING 30 t GravityAcc std Y -0.95814576338983
STANDING 30 t GravityAcc std Z -0.949207368305085
WALKING 1 f BodyAcc mean X -0.202794306326316
WALKING 1 f BodyAcc mean Y 0.0897127264021053
WALKING 1 f BodyAcc mean Z -0.331560117789474
WALKING 1 f BodyAcc std X -0.319134719578947
WALKING 1 f BodyAcc std Y 0.056040006846
WALKING 1 f BodyAcc std Z -0.279686751494737
WALKING 1 f BodyAccJerk mean X -0.170546964549579
WALKING 1 f BodyAccJerk mean Y -0.0352255241130632
WALKING 1 f BodyAccJerk mean Z -0.468999224631579
WALKING 1 f BodyAccJerk std X -0.133586606326316
WALKING 1 f BodyAccJerk std Y 0.106739857136
WALKING 1 f BodyAccJerk std Z -0.534713440421053
WALKING 1 f BodyGyro mean X -0.339032197115789
WALKING 1 f BodyGyro mean Y -0.103059416434737
WALKING 1 f BodyGyro mean Z -0.255940940315789
WALKING 1 f BodyGyro std X -0.516691938736842
WALKING 1 f BodyGyro std Y -0.0335081597884211
WALKING 1 f BodyGyro std Z -0.436562227473684
WALKING 1 t BodyAcc mean X 0.277330758736842
WALKING 1 t BodyAcc mean Y -0.0173838185273684
WALKING 1 t BodyAcc mean Z -0.111148103547368
WALKING 1 t BodyAcc std X -0.283740258842105
WALKING 1 t BodyAcc std Y 0.114461336747368
WALKING 1 t BodyAcc std Z -0.260027902210526
WALKING 1 t BodyAccJerk mean X 0.0740416333157895
WALKING 1 t BodyAccJerk mean Y 0.0282721095884211
WALKING 1 t BodyAccJerk mean Z -0.00416840617789474
WALKING 1 t BodyAccJerk std X -0.113615602435789
WALKING 1 t BodyAccJerk std Y 0.0670025007684211
WALKING 1 t BodyAccJerk std Z -0.502699788526316
WALKING 1 t BodyGyro mean X -0.041830963526
WALKING 1 t BodyGyro mean Y -0.0695300462115789
WALKING 1 t BodyGyro mean Z 0.0849448173042105
WALKING 1 t BodyGyro std X -0.473535485894737
WALKING 1 t BodyGyro std Y -0.0546077686594737
WALKING 1 t BodyGyro std Z -0.344266629473684
WALKING 1 t BodyGyroJerk mean X -0.0899975423705263
WALKING 1 t BodyGyroJerk mean Y -0.0398428709463158
WALKING 1 t BodyGyroJerk mean Z -0.0461309295021053
WALKING 1 t BodyGyroJerk std X -0.207421854757895
WALKING 1 t BodyGyroJerk std Y -0.304468510631579
WALKING 1 t BodyGyroJerk std Z -0.404255452631579
WALKING 1 t GravityAcc mean X 0.935223201473684
WALKING 1 t GravityAcc mean Y -0.282165021263158
WALKING 1 t GravityAcc mean Z -0.068102864
WALKING 1 t GravityAcc std X -0.976609642526316
WALKING 1 t GravityAcc std Y -0.971305961473684
WALKING 1 t GravityAcc std Z -0.947717226105263
WALKING 2 f BodyAcc mean X -0.346048161016949
WALKING 2 f BodyAcc mean Y -0.0219048103322034
WALKING 2 f BodyAcc mean Z -0.453806369830508
WALKING 2 f BodyAcc std X -0.457651383728814
WALKING 2 f BodyAcc std Y -0.16921968620339
WALKING 2 f BodyAcc std Z -0.455222146440678
WALKING 2 f BodyAccJerk mean X -0.304615322881356
WALKING 2 f BodyAccJerk mean Y -0.0787640836610169
WALKING 2 f BodyAccJerk mean Z -0.554956709661017
WALKING 2 f BodyAccJerk std X -0.31431306340678
WALKING 2 f BodyAccJerk std Y -0.0153329520084746
WALKING 2 f BodyAccJerk std Z -0.615898188474576
WALKING 2 f BodyGyro mean X -0.429713536101695
WALKING 2 f BodyGyro mean Y -0.55477211220339
WALKING 2 f BodyGyro mean Z -0.396659907457627
WALKING 2 f BodyGyro std X -0.604053019152542
WALKING 2 f BodyGyro std Y -0.533046952542373
WALKING 2 f BodyGyro std Z -0.559856635084746
WALKING 2 t BodyAcc mean X 0.276426586440678
WALKING 2 t BodyAcc mean Y -0.0185949199145763
WALKING 2 t BodyAcc mean Z -0.105500357966102
WALKING 2 t BodyAcc std X -0.423642838474576
WALKING 2 t BodyAcc std Y -0.0780912533118644
WALKING 2 t BodyAcc std Z -0.425257524915254
WALKING 2 t BodyAccJerk mean X 0.0618080696279661
WALKING 2 t BodyAccJerk mean Y 0.0182492679288136
WALKING 2 t BodyAccJerk mean Z 0.00789533706610169
WALKING 2 t BodyAccJerk std X -0.277530462620339
WALKING 2 t BodyAccJerk std Y -0.0166022362847458
WALKING 2 t BodyAccJerk std Z -0.586090418983051
WALKING 2 t BodyGyro mean X -0.0530258157347458
WALKING 2 t BodyGyro mean Y -0.0482382316949153
WALKING 2 t BodyGyro mean Z 0.0828336633220339
WALKING 2 t BodyGyro std X -0.561550255762712
WALKING 2 t BodyGyro std Y -0.53845366779661
WALKING 2 t BodyGyro std Z -0.481085535084746
WALKING 2 t BodyGyroJerk mean X -0.0818833429152542
WALKING 2 t BodyGyroJerk mean Y -0.0538299449067797
WALKING 2 t BodyGyroJerk mean Z -0.0514939156830508
WALKING 2 t BodyGyroJerk std X -0.389549831525424
WALKING 2 t BodyGyroJerk std Y -0.634140436101695
WALKING 2 t BodyGyroJerk std Z -0.435492677288136
WALKING 2 t GravityAcc mean X 0.91301733338983
WALKING 2 t GravityAcc mean Y -0.34660709
WALKING 2 t GravityAcc mean Z 0.0847270871186441
WALKING 2 t GravityAcc std X -0.972693201355932
WALKING 2 t GravityAcc std Y -0.972116879661017
WALKING 2 t GravityAcc std Z -0.972072847627119
WALKING 3 f BodyAcc mean X -0.316614011689655
WALKING 3 f BodyAcc mean Y -0.0813024353275862
WALKING 3 f BodyAcc mean Z -0.412374074482759
WALKING 3 f BodyAcc std X -0.379276781206897
WALKING 3 f BodyAcc std Y -0.124030832001724
WALKING 3 f BodyAcc std Z -0.422998473965517
WALKING 3 f BodyAccJerk mean X -0.304694442551724
WALKING 3 f BodyAccJerk mean Y -0.140508590224138
WALKING 3 f BodyAccJerk mean Z -0.514137255344828
WALKING 3 f BodyAccJerk std X -0.296596633103448
WALKING 3 f BodyAccJerk std Y -0.00561498755362069
WALKING 3 f BodyAccJerk std Z -0.543529108103448
WALKING 3 f BodyGyro mean X -0.437845763793103
WALKING 3 f BodyGyro mean Y -0.561526265344828
WALKING 3 f BodyGyro mean Z -0.418126217413793
WALKING 3 f BodyGyro std X -0.615121369827586
WALKING 3 f BodyGyro std Y -0.568888673448276
WALKING 3 f BodyGyro std Z -0.545896388103448
WALKING 3 t BodyAcc mean X 0.275567462068966
WALKING 3 t BodyAcc mean Y -0.0171767844203448
WALKING 3 t BodyAcc mean Z -0.112674859827586
WALKING 3 t BodyAcc std X -0.360356726034483
WALKING 3 t BodyAcc std Y -0.0699140652103448
WALKING 3 t BodyAcc std Z -0.387411994310345
WALKING 3 t BodyAccJerk mean X 0.0814745882660345
WALKING 3 t BodyAccJerk mean Y 0.0100591485
WALKING 3 t BodyAccJerk mean Z -0.00562264594827586
WALKING 3 t BodyAccJerk std X -0.26867964387931
WALKING 3 t BodyAccJerk std Y -0.0449619594258621
WALKING 3 t BodyAccJerk std Z -0.52948611637931
WALKING 3 t BodyGyro mean X -0.0256405192517241
WALKING 3 t BodyGyro mean Y -0.0779150937413793
WALKING 3 t BodyGyro mean Z 0.0813485942827586
WALKING 3 t BodyGyro std X -0.571869560172414
WALKING 3 t BodyGyro std Y -0.563793260172414
WALKING 3 t BodyGyro std Z -0.476696411551724
WALKING 3 t BodyGyroJerk mean X -0.0952398165017241
WALKING 3 t BodyGyroJerk mean Y -0.0387874651724138
WALKING 3 t BodyGyroJerk mean Z -0.0503616100815517
WALKING 3 t BodyGyroJerk std X -0.385922986034483
WALKING 3 t BodyGyroJerk std Y -0.639087984137931
WALKING 3 t BodyGyroJerk std Z -0.536664080344828
WALKING 3 t GravityAcc mean X 0.936506743275862
WALKING 3 t GravityAcc mean Y -0.261986357931034
WALKING 3 t GravityAcc mean Z -0.138107866258621
WALKING 3 t GravityAcc std X -0.97777159137931
WALKING 3 t GravityAcc std Y -0.962355639482759
WALKING 3 t GravityAcc std Z -0.952091795
WALKING 4 f BodyAcc mean X -0.426719449666667
WALKING 4 f BodyAcc mean Y -0.14939963344
WALKING 4 f BodyAcc mean Z -0.631005470833333
WALKING 4 f BodyAcc std X -0.447234929666667
WALKING 4 f BodyAcc std Y -0.101799450565167
WALKING 4 f BodyAcc std Z -0.594198325666667
WALKING 4 f BodyAccJerk mean X -0.358883413666667
WALKING 4 f BodyAccJerk mean Y -0.279553391533333
WALKING 4 f BodyAccJerk mean Z -0.728991595666667
WALKING 4 f BodyAccJerk std X -0.29732607245
WALKING 4 f BodyAccJerk std Y -0.2099000063
WALKING 4 f BodyAccJerk std Z -0.772359087333333
WALKING 4 f BodyGyro mean X -0.373384540666667
WALKING 4 f BodyGyro mean Y -0.688460056666667
WALKING 4 f BodyGyro mean Z -0.601381129166667
WALKING 4 f BodyGyro std X -0.542646759
WALKING 4 f BodyGyro std Y -0.654657770166667
WALKING 4 f BodyGyro std Z -0.716458475166667
WALKING 4 t BodyAcc mean X 0.278582015166667
WALKING 4 t BodyAcc mean Y -0.0148399475341667
WALKING 4 t BodyAcc mean Z -0.11140306485
WALKING 4 t BodyAcc std X -0.440829971333333
WALKING 4 t BodyAcc std Y -0.0788267367683333
WALKING 4 t BodyAcc std Z -0.586252806833333
WALKING 4 t BodyAccJerk mean X 0.0783529082183333
WALKING 4 t BodyAccJerk mean Y 0.00295602428666667
WALKING 4 t BodyAccJerk mean Z -0.000767679338333334
WALKING 4 t BodyAccJerk std X -0.297042612533333
WALKING 4 t BodyAccJerk std Y -0.221165131581667
WALKING 4 t BodyAccJerk std Z -0.7513913825
WALKING 4 t BodyGyro mean X -0.0317982557795
WALKING 4 t BodyGyro mean Y -0.0726905278583333
WALKING 4 t BodyGyro mean Z 0.0805677161216667
WALKING 4 t BodyGyro std X -0.500916659
WALKING 4 t BodyGyro std Y -0.665394092833333
WALKING 4 t BodyGyro std Z -0.662608226
WALKING 4 t BodyGyroJerk mean X -0.115321556475
WALKING 4 t BodyGyroJerk mean Y -0.0393474489133333
WALKING 4 t BodyGyroJerk mean Z -0.0551166852766667
WALKING 4 t BodyGyroJerk std X -0.492341066833333
WALKING 4 t BodyGyroJerk std Y -0.807419937
WALKING 4 t BodyGyroJerk std Z -0.640454132833333
WALKING 4 t GravityAcc mean X 0.963999696833333
WALKING 4 t GravityAcc mean Y -0.0858540265666667
WALKING 4 t GravityAcc mean Z 0.127764112666667
WALKING 4 t GravityAcc std X -0.983826494833333
WALKING 4 t GravityAcc std Y -0.967963221
WALKING 4 t GravityAcc std Z -0.962968112
WALKING 5 f BodyAcc mean X -0.287782607410714
WALKING 5 f BodyAcc mean Y 0.00946037755178572
WALKING 5 f BodyAcc mean Z -0.490251090714286
WALKING 5 f BodyAcc std X -0.297517355196429
WALKING 5 f BodyAcc std Y 0.0426026830839286
WALKING 5 f BodyAcc std Z -0.483059957321429
WALKING 5 f BodyAccJerk mean X -0.344954806428571
WALKING 5 f BodyAccJerk mean Y -0.181055554206071
WALKING 5 f BodyAccJerk mean Z -0.590496615535714
WALKING 5 f BodyAccJerk std X -0.3213903195
WALKING 5 f BodyAccJerk std Y -0.0545213604089286
WALKING 5 f BodyAccJerk std Z -0.633429995714286
WALKING 5 f BodyGyro mean X -0.372668749642857
WALKING 5 f BodyGyro mean Y -0.513951718392857
WALKING 5 f BodyGyro mean Z -0.213127031035714
WALKING 5 f BodyGyro std X -0.529392790178571
WALKING 5 f BodyGyro std Y -0.502683380535714
WALKING 5 f BodyGyro std Z -0.420367075178571
WALKING 5 t BodyAcc mean X 0.27784234625
WALKING 5 t BodyAcc mean Y -0.0172850317482679
WALKING 5 t BodyAcc mean Z -0.107741776464286
WALKING 5 t BodyAcc std X -0.294098534232143
WALKING 5 t BodyAcc std Y 0.0767484028053571
WALKING 5 t BodyAcc std Z -0.45702143625
WALKING 5 t BodyAccJerk mean X 0.0845888833571429
WALKING 5 t BodyAccJerk mean Y -0.0163194101232143
WALKING 5 t BodyAccJerk mean Z 8.32159351785732e-05
WALKING 5 t BodyAccJerk std X -0.302891024625
WALKING 5 t BodyAccJerk std Y -0.0910397428607143
WALKING 5 t BodyAccJerk std Z -0.612895318571429
WALKING 5 t BodyGyro mean X -0.0488919896632143
WALKING 5 t BodyGyro mean Y -0.0690135249642857
WALKING 5 t BodyGyro mean Z 0.0815435495892857
WALKING 5 t BodyGyro std X -0.490877497857143
WALKING 5 t BodyGyro std Y -0.504622029821429
WALKING 5 t BodyGyro std Z -0.318700615178571
WALKING 5 t BodyGyroJerk mean X -0.0888408355267857
WALKING 5 t BodyGyroJerk mean Y -0.0449559531089286
WALKING 5 t BodyGyroJerk mean Z -0.0482679596035714
WALKING 5 t BodyGyroJerk std X -0.357681403285714
WALKING 5 t BodyGyroJerk std Y -0.57143812375
WALKING 5 t BodyGyroJerk std Z -0.157682543983929
WALKING 5 t GravityAcc mean X 0.972624959821429
WALKING 5 t GravityAcc mean Y -0.100440285303571
WALKING 5 t GravityAcc mean Z 0.00247623628392857
WALKING 5 t GravityAcc std X -0.979348381428571
WALKING 5 t GravityAcc std Y -0.961585474821429
WALKING 5 t GravityAcc std Z -0.964580803928571
WALKING 6 f BodyAcc mean X -0.187934323140351
WALKING 6 f BodyAcc mean Y 0.140781621991228
WALKING 6 f BodyAcc mean Z -0.498520164385965
WALKING 6 f BodyAcc std X -0.34522769
WALKING 6 f BodyAcc std Y 0.101699642168947
WALKING 6 f BodyAcc std Z -0.550474621754386
WALKING 6 f BodyAccJerk mean X -0.150942917824561
WALKING 6 f BodyAccJerk mean Y -0.0753742321614035
WALKING 6 f BodyAccJerk mean Z -0.541438616140351
WALKING 6 f BodyAccJerk std X -0.19269469414386
WALKING 6 f BodyAccJerk std Y 0.0314450678263158
WALKING 6 f BodyAccJerk std Z -0.608624354210526
WALKING 6 f BodyGyro mean X -0.239650710533333
WALKING 6 f BodyGyro mean Y -0.341378429473684
WALKING 6 f BodyGyro mean Z -0.203575458733333
WALKING 6 f BodyGyro std X -0.515323854385965
WALKING 6 f BodyGyro std Y -0.332008706842105
WALKING 6 f BodyGyro std Z -0.512209233508772
WALKING 6 t BodyAcc mean X 0.283658868070175
WALKING 6 t BodyAcc mean Y -0.0168954189082456
WALKING 6 t BodyAcc mean Z -0.110303165877193
WALKING 6 t BodyAcc std X -0.296538717368421
WALKING 6 t BodyAcc std Y 0.164213884996491
WALKING 6 t BodyAcc std Z -0.504324207192982
WALKING 6 t BodyAccJerk mean X 0.0699585876912281
WALKING 6 t BodyAccJerk mean Y -0.0164831715964912
WALKING 6 t BodyAccJerk mean Z -0.00738931200701754
WALKING 6 t BodyAccJerk std X -0.132784766936842
WALKING 6 t BodyAccJerk std Y 0.00808897373684211
WALKING 6 t BodyAccJerk std Z -0.575777466491228
WALKING 6 t BodyGyro mean X -0.025509618645614
WALKING 6 t BodyGyro mean Y -0.0744462466
WALKING 6 t BodyGyro mean Z 0.0838808799280702
WALKING 6 t BodyGyro std X -0.446020952631579
WALKING 6 t BodyGyro std Y -0.331702267894737
WALKING 6 t BodyGyro std Z -0.383139334736842
WALKING 6 t BodyGyroJerk mean X -0.0878891090105263
WALKING 6 t BodyGyroJerk mean Y -0.0362308971842105
WALKING 6 t BodyGyroJerk mean Z -0.0539597284210526
WALKING 6 t BodyGyroJerk std X -0.18260093354386
WALKING 6 t BodyGyroJerk std Y -0.416390246140351
WALKING 6 t BodyGyroJerk std Z -0.166684422233333
WALKING 6 t GravityAcc mean X 0.958067455087719
WALKING 6 t GravityAcc mean Y -0.214694852280702
WALKING 6 t GravityAcc mean Z 0.0331888826842105
WALKING 6 t GravityAcc std X -0.977779896491228
WALKING 6 t GravityAcc std Y -0.964248568070175
WALKING 6 t GravityAcc std Z -0.957205025789474
WALKING 7 f BodyAcc mean X -0.343048405789474
WALKING 7 f BodyAcc mean Y -0.0641564202736842
WALKING 7 f BodyAcc mean Z 0.0385832252345614
WALKING 7 f BodyAcc std X -0.322034908070175
WALKING 7 f BodyAcc std Y -0.143721823263158
WALKING 7 f BodyAcc std Z 0.133316828089298
WALKING 7 f BodyAccJerk mean X -0.383715797719298
WALKING 7 f BodyAccJerk mean Y -0.123192887383684
WALKING 7 f BodyAccJerk mean Z -0.106490372892632
WALKING 7 f BodyAccJerk std X -0.365314790947368
WALKING 7 f BodyAccJerk std Y -0.0431917460807018
WALKING 7 f BodyAccJerk std Z -0.190751539207018
WALKING 7 f BodyGyro mean X -0.318395104666667
WALKING 7 f BodyGyro mean Y -0.151966687436842
WALKING 7 f BodyGyro mean Z -0.366733617894737
WALKING 7 f BodyGyro std X -0.563615256666667
WALKING 7 f BodyGyro std Y -0.290859379017544
WALKING 7 f BodyGyro std Z -0.463270018245614
WALKING 7 t BodyAcc mean X 0.275592961754386
WALKING 7 t BodyAcc mean Y -0.018653665345614
WALKING 7 t BodyAcc mean Z -0.110912234947368
WALKING 7 t BodyAcc std X -0.327243240701754
WALKING 7 t BodyAcc std Y -0.0772618561052631
WALKING 7 t BodyAcc std Z 0.159631283261403
WALKING 7 t BodyAccJerk mean X 0.0901462649192983
WALKING 7 t BodyAccJerk mean Y 0.0184322723280702
WALKING 7 t BodyAccJerk mean Z -0.0210398551649123
WALKING 7 t BodyAccJerk std X -0.346026226140351
WALKING 7 t BodyAccJerk std Y -0.0547448948245614
WALKING 7 t BodyAccJerk std Z -0.149488514397895
WALKING 7 t BodyGyro mean X 0.00228835208526316
WALKING 7 t BodyGyro mean Y -0.0837113724842105
WALKING 7 t BodyGyro mean Z 0.0641104602035088
WALKING 7 t BodyGyro std X -0.503313517017544
WALKING 7 t BodyGyro std Y -0.23109830545614
WALKING 7 t BodyGyro std Z -0.396013535263158
WALKING 7 t BodyGyroJerk mean X -0.123654199751333
WALKING 7 t BodyGyroJerk mean Y -0.0447766029745614
WALKING 7 t BodyGyroJerk mean Z -0.0495713093294737
WALKING 7 t BodyGyroJerk std X -0.21166729682807
WALKING 7 t BodyGyroJerk std Y -0.174136410738596
WALKING 7 t BodyGyroJerk std Z -0.458302971403509
WALKING 7 t GravityAcc mean X 0.932566472280702
WALKING 7 t GravityAcc mean Y -0.159097003684211
WALKING 7 t GravityAcc mean Z -0.160846924029807
WALKING 7 t GravityAcc std X -0.979851271403509
WALKING 7 t GravityAcc std Y -0.969404155087719
WALKING 7 t GravityAcc std Z -0.952159770526316
WALKING 8 f BodyAcc mean X -0.247389011875
WALKING 8 f BodyAcc mean Y 0.316982393333333
WALKING 8 f BodyAcc mean Z -0.238634594791667
WALKING 8 f BodyAcc std X -0.148386858858333
WALKING 8 f BodyAcc std Y 0.32484493125
WALKING 8 f BodyAcc std Z -0.158437341970833
WALKING 8 f BodyAccJerk mean X -0.311198711041667
WALKING 8 f BodyAccJerk mean Y 0.0796832872416667
WALKING 8 f BodyAccJerk mean Z -0.361563262083333
WALKING 8 f BodyAccJerk std X -0.271448185291667
WALKING 8 f BodyAccJerk std Y 0.315883536479167
WALKING 8 f BodyAccJerk std Z -0.4044825094375
WALKING 8 f BodyGyro mean X -0.102063053808333
WALKING 8 f BodyGyro mean Y -0.259729692333333
WALKING 8 f BodyGyro mean Z -0.132902199479167
WALKING 8 f BodyGyro std X -0.234252005895833
WALKING 8 f BodyGyro std Y -0.1908057215
WALKING 8 f BodyGyro std Z -0.1429742348125
WALKING 8 t BodyAcc mean X 0.27468631
WALKING 8 t BodyAcc mean Y -0.0186628865310417
WALKING 8 t BodyAcc mean Z -0.107252090833333
WALKING 8 t BodyAcc std X -0.173605736002083
WALKING 8 t BodyAcc std Y 0.380782052708333
WALKING 8 t BodyAcc std Z -0.1420885318125
WALKING 8 t BodyAccJerk mean X 0.0703393490833333
WALKING 8 t BodyAccJerk mean Y -0.00603947514583333
WALKING 8 t BodyAccJerk mean Z -0.000673798876875
WALKING 8 t BodyAccJerk std X -0.2586886278125
WALKING 8 t BodyAccJerk std Y 0.233987544458333
WALKING 8 t BodyAccJerk std Z -0.383200596479167
WALKING 8 t BodyGyro mean X 0.0235088228254167
WALKING 8 t BodyGyro mean Y -0.095791790535
WALKING 8 t BodyGyro mean Z 0.0509657915395833
WALKING 8 t BodyGyro std X -0.1992097184375
WALKING 8 t BodyGyro std Y -0.2119972775
WALKING 8 t BodyGyro std Z -0.0754447842395833
WALKING 8 t BodyGyroJerk mean X -0.135886431360417
WALKING 8 t BodyGyroJerk mean Y -0.0314880905541667
